,Original English,Original French,Generated French,BLEU Score,1-Gram,2-Gram,3-Gram,4-Gram
704,What is the point of becoming an umpteenth Protestant church?,Quel est l'intérêt de devenir une énième église protestante?,À quoi bon devenir une énième église protestante?,0.45622720708659226,0.5515605641153721,0.5042839443340545,0.4412484512922977,0.3529987610338382
705,"For those who have not noticed, Catholicism is largely a minority in France today, no one is forced to stick to it.","Pour ceux qui ne l'ont pas remarqué, le catholicisme est largement minoritaire en France aujourd'hui, personne n'est forcé d'y adhérer.","Pour ceux qui n'ont pas remarqué, le catholicisme est en grande partie une minorité en France aujourd'hui, personne n'est obligé de s'y en tenir.",0.3456448437730787,0.5416666666666666,0.43478260869565216,0.3181818181818182,0.19047619047619047
706,"Those who criticize would not in any event set foot in the Church, one only has to see the low number of Protestants in France.","Ceux qui critiquent ne mettraient de toute façon pas les pieds à l'Eglise, il n'y a qu'à voir le faible nombre de protestants en France.","Ceux qui critiquent n'auraient en aucun cas mis les pieds dans l'Église, il suffit de voir le faible nombre de protestants en France.",0.36343365059404575,0.597858881755752,0.41668952364794837,0.30557231734182877,0.2291792380063716
707,"What is the next stage, we remove the notion of sin, too ""anxiety-provoking""?","Quelle est la prochaine étape, on enlève la notion de péché, trop ""anxiogène""?","Quelle est la prochaine étape, nous supprimons la notion de péché, trop ""provoquant l'anxiété""?",0.5316967153331754,0.7142857142857143,0.6153846153846154,0.5,0.36363636363636365
708,"@louise: Sorry, the church does not have a vision limited to France.",@louise: Sorry l'église n'a pas une vision limité à la France.,"@louise: Désolé, l'église n'a pas de vision limitée à la France.",6.158462520270641e-78,0.7272727272727273,0.4,0.2222222222222222,2.2250738585072626e-308
709,"And in the world, maybe that would make it possible to reach more people...","Et dans le monde, peut être cela permettra de toucher plus de monde...","Et dans le monde, peut-être que cela permettrait d'atteindre plus de gens...",0.24107473040766186,0.5366925752004387,0.33456160531975393,0.18400888292586468,0.10222715718103591
710,"@Martine E, to be honest (as usual) the respect for others such as you envisage existed before Christ.","@Martine E, pour être honnête (comme d'habitude) le respect d'autrui tel que vous l'envisagez préexistait au christ.","@Martine E, pour être honnête (comme d'habitude) le respect des autres comme vous l'envisagez existait avant Christ.",0.5194264628599394,0.6470588235294118,0.5625,0.4666666666666667,0.42857142857142855
711,"Hillel already said one century before him: ""do not do to your neighbor that which you do not want him to do to you, this is the whole of the Torah and the rest is commentary: go forth and study!"".","Hillel un siècle avant lui disait déjà :""ne fais pas à autrui ce que tu ne veux pas qu'on te fasse, c'est là toute la Torah et le reste n'est que commentaire: va et étudie!"".","Hillel a déjà dit un siècle avant lui: «Ne faites pas à votre prochain ce que vous ne voulez pas qu'il fasse pour vous, c'est toute la Torah et le reste est commentaire: allez-y et étudiez!».",0.20904996083879818,0.5555555555555556,0.2571428571428571,0.14705882352941177,0.0909090909090909
712,Christianity goes far beyond simple reciprocity but it introduces agape.,Le christianisme va bien au-delà d'une simple réciprocité mais introduit l'agapê.,"Le christianisme va bien au-delà de la simple réciprocité, mais il introduit l'agape.",0.32523403430389786,0.6153846153846154,0.3333333333333333,0.2727272727272727,0.2
713,"Your ""advance justice, peace, fraternity"" but without God?","Votre ""faire progresser la justice, la paix, la fraternité"" mais sans dieu?","Votre ""justice avancée, paix, fraternité"" mais sans Dieu?",3.076833869215792e-78,0.37908166232039586,0.17329447420360955,0.10108844328543891,1.3495755153097447e-308
714,Is it a return to communism? :-),C'est un retour au communisme? :-),Est-ce un retour au communisme? :-),0.7598356856515925,0.8333333333333334,0.8,0.75,0.6666666666666666
715,Next stage: we remove the incarnation and the resurrection.,Prochaine étape: on enlève l'incarnation et la résurrection.,Prochaine étape : nous supprimons l'incarnation et la résurrection.,0.3155984539112945,0.5555555555555556,0.375,0.2857142857142857,0.16666666666666669
716,Jesus will remain this hero who turned moral laws upside down by redefining respect for others.,Jésus restera ce héros qui a bouleversé les lois morales en redéfinissant le respect d'autrui.,Jésus restera ce héros qui a renversé les lois morales en redéfinissant le respect des autres.,0.6739047062564734,0.8125,0.7333333333333333,0.6428571428571429,0.5384615384615384
717,"Christians will then be ready to take on their role in the ethical debates of our societies and to advance justice, peace, fraternity.","Les chrétiens seront alors prêts à assumer leur rôle dans les débats éthiques de nos sociétés et faire progresser la justice, la paix, la fraternité.","Les chrétiens seront alors prêts à assumer leur rôle dans les débats éthiques de nos sociétés et à faire progresser la justice, la paix, la fraternité.",0.8942255541978509,0.9615384615384616,0.92,0.875,0.8260869565217391
718,Not very Catholic?,Pas très catholique?,Pas très catholique?,1.2213386697554703e-77,1.0,1.0,1.0,2.2250738585072626e-308
719,I think that I recall that the low number of Protestants in France is mainly explained by the fact that their ancestors were exterminated and then converted by force and pushed into immigration a few centuries ago.,Je crois me souvenir que le faible nombre de protestants en France s'explique principalement par le fait que leurs ancêtres ont été exterminés puis convertis de force et poussés à l'immigration il y a quelques siècles.,Je pense que je me souviens que le faible nombre de protestants en France s'explique principalement par le fait que leurs ancêtres ont été exterminés puis convertis par la force et poussés à l'immigration il y a quelques siècles.,0.7563378253711999,0.8461538461538461,0.7631578947368421,0.7297297297297297,0.6944444444444444
720,"I am so torn between getting this, the new Alien game or Wasteland 2.","J'hésite trop entre acheter ça, le nouveau jeu Alien, ou Wasteland 2.","Je suis tellement déchiré entre l'obtention de ceci, le nouveau jeu Alien ou Wasteland 2.",4.622133158301186e-78,0.4666666666666667,0.2857142857142857,0.15384615384615385,2.2250738585072626e-308
721,And the new Elite game is coming soon.,Et le nouveau jeu Elite sort bientôt.,Et le nouveau jeu Elite arrive bientôt.,0.6434588841607617,0.8571428571428571,0.6666666666666666,0.6,0.5
722,You just couldn't make it up.,Ça ne s'invente pas.,Tu ne pouvais pas l'inventer.,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
723,I'd personally go with SoM.,Moi personnellement je choisirais SoM.,J'irais personnellement avec SoM.,1.1931009847695213e-231,0.38940039153570244,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308
724,I'm liking Wasteland 2 (backed the kickstarter for it) but I don't think it's worth £30.,J'aime bien Wasteland 2 (j'ai même participé à sa campagne de levée de fonds) mais je ne pense pas que cela vaille 30 £.,J'aime Wasteland 2 (a soutenu le kickstarter pour ça) mais je ne pense pas que cela vaut £30.,0.26624656571729166,0.3980729503187718,0.2950423043539132,0.22391603455430914,0.19107501615301048
725,"If you're after the PC version, Green Man Gaming currently selling SoM for £30 and also have a 20% off voucher.","Si c'est la version PC qui vous intéresse, Green Man Gaming vend actuellement SoM à 30 £ et propose aussi un bon de réduction de 20 %.","Si vous êtes après la version PC, Green Man Gaming vend actuellement SoM pour £30 et a également un bon de réduction de 20%.",0.3397151640901309,0.5883312683897303,0.38369430547156325,0.2807944690041895,0.21011831013918938
726,Green Man Gaming currently selling SoM for £30 and also have a 20% off voucher.,Green Man Gaming vend actuellement SoM à 30 £ et propose aussi un bon de réduction de 20 %.,Green Man Gaming vend actuellement SoM pour £30 et a également un bon de réduction de 20%.,0.4509022804918603,0.6275363049901946,0.5000679930390614,0.41487122385462866,0.3175034876438485
727,I'll check it out.,Je vais regarder.,Je vais vérifier.,1.133422688662942e-154,0.6666666666666666,0.5,2.2250738585072626e-308,2.2250738585072626e-308
728,Obviously not from work.,Évidemment pas au travail.,Évidemment pas du travail.,1.0547686614863434e-154,0.75,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308
729,The killjoys in IT block all the fun websites.,Les rabat-joie du département informatique bloquent tous les sites sympas.,Les killjoys dans l'informatique bloquent tous les sites amusants.,0.2824099048856541,0.49713295378576094,0.33556474380538864,0.255668376232677,0.1491398861357283
730,"Hi, is it 30 and then another 20% off, or 30 off including the 20% offer?","Bonjour, est-ce que c'est 30 £ puis 20 % de réduction, ou est-ce que les 30 £ incluent les 20 % de réduction ?","Salut, est-ce que c'est 30 et puis 20 % de réduction, ou 30 % de réduction incluant l'offre de 20 %?",0.3584688351816176,0.6191984998215584,0.43343894987509085,0.3193760683290143,0.19263953327781816
731,Beware though that the PC version is Dx11 only.,Attention cependant : la version PC est seulement pour DX11.,Attention cependant que la version PC est Dx11 seulement.,0.31762152032055835,0.596559544542913,0.44741965840718484,0.255668376232677,0.1491398861357283
732,Caught me out - I've bought it but can't play it.,"ça m'a pris par surprise, je l'ai achetée, mais ne peux pas y jouer.",Je l'ai acheté mais je ne peux pas le jouer.,3.0571531808209227e-78,0.4692240322249475,0.14896001023014208,0.08379000575445493,1.491511611267286e-308
733,"I also bought it via Steam - so no refunds, which sucks.","En plus je l'ai achetée sur Steam, donc aucun remboursement, c'est nul.","Je l'ai aussi acheté via Steam - donc pas de remboursement, ce qui craint.",1.2395288183339461e-231,0.21428571428571425,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
734,Time for a new vid card then *sulks*,Il est temps d'acheter une nouvelle carte vidéo *fait la gueule*,Temps pour une nouvelle carte vidéo puis *sulks*,0.23761018873960865,0.3436446393954861,0.2945525480532738,0.2290964262636574,0.13745785575819444
735,"It's a Brazilian site but you get a Steam ID to use, I think.","C'est un site brésilien, mais vous obtenez un identifiant Steam valable, je crois.","C'est un site brésilien mais vous avez une carte d'identité Steam à utiliser, je pense.",3.6170146665513074e-78,0.4666666666666667,0.21428571428571425,0.07692307692307693,2.2250738585072626e-308
736,Caveat emptor and all that - I've not used it myself.,Caveat emptor et tout ça : je ne l'ai pas utilisé moi-même.,Caveat emptor et tout ça - Je ne l'ai pas utilisé moi-même.,0.6340466277046861,0.8333333333333334,0.7272727272727273,0.6,0.4444444444444444
737,Amazon £30 for PC £35 xbox 360 & PS3 £44 for xbone & PS4,"Amazon 30 £ pour PC, 35 £ pour Xbox 360 et PS3, 44 £ pour Xbox et PS4",Amazon £30 pour PC £35 xbox 360 & PS3 £44 pour xbone & PS4,1.0583630715846684e-231,0.26838474752688785,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308
738,"Thanks, I'd be afraid they might remove it from your library one day if they decided to crack down on people from outside the intended region buying it from there.","Merci, j'aurais peur qu'un jour ils l'effacent de votre bibliothèque s'ils décident de sévir contre les gens qui l'achètent là alors qu'ils sont hors de la région prévue.","Merci, j'aurais peur qu'ils le retirent de votre bibliothèque un jour s'ils décidaient de réprimer les gens de l'extérieur de la région prévue l'achetant de là.",4.263098123284037e-78,0.5342083146013361,0.2592691020198485,0.11574513483028953,2.060331790082205e-308
739,Jump on the beta train for Elite: Dangerous.,Rejoignez donc la version beta d'Elite : Dangerous.,Sautez sur le train bêta pour Elite : Dangereux.,1.0518351895246305e-231,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
740,"So, France in 1940 was a ""putrid breeding ground""?","Ainsi, la France de 1940 était-elle un ""terreau putride"" ?","Donc, la France en 1940 était un « terrain de reproduction putride »?",6.311514251575017e-155,0.38461538461538464,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308
741,"Say, this Nobel prize looks to me to be a poisoned chalice.","Dites donc, ce prix Nobel m'a tout l'air d'un cadeau empoisonné.",Ce prix Nobel me semble être un calice empoisonné.,5.396466934950335e-155,0.26691246763893595,0.10009217536460102,1.7816998627591863e-308,1.7816998627591863e-308
742,"One must love the France of the 40s, the one with the ""strange defeat""?","Il faut l'aimer la France de 40, celle de "" l'étrange défaite""?","Il faut aimer la France des années 40, celle avec la « défaite étrange »?",8.071151852430623e-155,0.4,0.21428571428571425,2.2250738585072626e-308,2.2250738585072626e-308
743,"When one sees who wins the Nobel in literature, one asks oneself if Proust or Dostoïevsky would have it today.",Quand on voit qui obtient le Nobel de littérature on se demande si Proust ou Dostoïevsky l'auraient aujourd'hui.,"Quand on voit qui gagne le Nobel de littérature, on se demande si Proust ou Dostoïevsky l'auraient aujourd'hui.",0.667278568794606,0.8888888888888888,0.7647058823529411,0.625,0.4666666666666667
744,"The Nobel is not even an event, we do not even want to read the winning authors.","Le Nobel n'est même pas un événement, on n'a même pas envie de lire les auteurs primés.","Le Nobel n'est même pas un événement, nous ne voulons même pas lire les auteurs gagnants.",0.4636547216034669,0.7045597971101069,0.5636478376880855,0.40260559834863247,0.2890501731733771
745,"Are Brazilians, Chinese or Australians going to read Modiano, which is already difficult to read in French and which describes a universe so limited and egocentric?","Des Brésiliens, des chinois ou des Australiens vont lire Modiano qui est déjà difficilement lisible en français et qui décrit un univers si limité et si égocentré ?","Les Brésiliens, les Chinois ou les Australiens vont-ils lire Modiano, qui est déjà difficile à lire en français et qui décrit un univers si limité et si égocentrique?",0.43303913492362117,0.6428571428571429,0.4444444444444444,0.38461538461538464,0.32
746,"I hope that the other Nobels are more credible, but frankly I doubt it.",J'espère que les autres Nobels sont plus crédibles mais franchement j'en doute.,"J'espère que les autres Nobel sont plus crédibles, mais franchement j'en doute.",0.46595384151899627,0.8333333333333334,0.6363636363636364,0.4,0.2222222222222222
747,"Modiano, Levy, Musso are only remotely connected to literature.","Modiano, Levy, Musso n'ont qu'un rapport lointain avec la littérature.","Modiano, Levy, Musso ne sont connectés qu'à distance à la littérature.",4.284993070788676e-78,0.45454545454545453,0.3,0.11111111111111109,2.2250738585072626e-308
748,Have you read him at least?,L'avez-vous lu au moins ?,Tu l'as lu au moins?,8.38826642100846e-155,0.4,0.25,2.2250738585072626e-308,2.2250738585072626e-308
749,Or another Nobel prize winner?,Ou un autre prix Nobel ?,Ou un autre prix Nobel?,0.5475182535069453,0.6549846024623855,0.6140480648084865,0.545820502051988,0.40936537653899097
750,This would be better to judge.,Ce serait mieux pour juger.,Ce serait mieux de juger.,7.380245217279165e-78,0.8,0.5,0.3333333333333333,2.2250738585072626e-308
751,"As for the Chinese, the Brazilians and others, do not worry about them.","Quant aux Chinois, aux Brésiliens et autres, ne vous inquiétez pas pour eux.","Quant aux Chinois, les Brésiliens et les autres, ne vous inquiétez pas pour eux.",0.5731224484094262,0.8571428571428571,0.6923076923076923,0.5,0.36363636363636365
752,"Foreigners are very sensitive to French literature and culture, them.","Les étrangers sont très sensibles à la littérature et à la culture françaises, eux.",Les étrangers sont très sensibles à la littérature et à la culture françaises.,0.8446319809857226,0.8547333033621379,0.848797655422123,0.8417827987657418,0.8333649707780845
753,They will know how to appreciate Mr.,Ils sauront apprécier M.,Ils sauront apprécier M.,1.0,1.0,1.0,1.0,1.0
754,"Modiano's true value, if they do not already know him!","Modiano à sa juste valeur, s'ils ne le connaissent déjà !","La vraie valeur de Modiano, s'ils ne le connaissent pas déjà!",0.23462350320528,0.36363636363636365,0.3,0.2222222222222222,0.12500000000000003
755,"For your part, continue to see Lévy and Musso.","De votre côté, continuez à fréquenter Lévy et Musso.","Pour votre part, continuez à voir Lévy et Musso.",5.30941411456236e-78,0.6666666666666666,0.375,0.14285714285714285,2.2250738585072626e-308
756,I agree with you.,Je partage votre avis.,Je suis d'accord avec vous.,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
757,Marc Levy and Guillaume Musso keep all their chances.,Marc Levy et Guillaume Musso conservent toutes leurs chances.,Marc Levy et Guillaume Musso gardent toutes leurs chances.,0.5969491792019646,0.8888888888888888,0.75,0.5714285714285714,0.3333333333333333
758,Now let's see who won the Nobel prize in literature: H.,Alors voyons qui a obtenu le Nobel de littérature : H.,Voyons qui a remporté le prix Nobel de littérature : H.,0.4172261448611506,0.7272727272727273,0.5,0.3333333333333333,0.25
759,"Pinter in 2005, D.","Pinter en 2005, D.","Pinter en 2005, D.",1.0,1.0,1.0,1.0,1.0
760,Morning chumps.,Salut les affreux.,Des copains du matin.,0,0,0,0,0
761,"Ever since I drove one in Iceland, I keep seeing Kia Sportages everywhere.","Depuis que j'en ai conduit une en Islande, j'arrête pas de voir des Kia Sportage partout.","Depuis que j'en ai conduit un en Islande, je continue de voir Kia Sportages partout.",0.31019504611295534,0.686038455689853,0.40093156501355043,0.21588622731498874,0.15591783083860297
762,It's like the thing followed me back.,Je crois que ce truc m'a suivi jusqu'ici.,C'est comme si la chose me suivait.,0,0,0,0,0
763,Maybe it plans to run me over?,Peut-être qu'elle veut m'écraser ?,Peut-être qu'il a l'intention de m'écraser?,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
764,I consume me like the terrifying computer in Superman III?,Ou m'avaler comme l'horrible ordinateur de Superman III ?,Je me consume comme l'ordinateur terrifiant de Superman III?,6.7393716283177006e-155,0.3333333333333333,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308
765,"Morning Dantra, Still raging?","Bonjour Dantra, toujours la haine ?","Bonjour, Dantra, toujours en colère?",6.867731683891005e-155,0.3274923012311928,0.20468268826949548,1.8217363958297824e-308,1.8217363958297824e-308
766,"Morning DQ - not today, I've taken my pills.","Bonjour DQ - non, pas aujourd'hui, j'ai pris mes médocs.","Matin DQ - pas aujourd'hui, j'ai pris mes pilules.",0.45936133207830593,0.6959861353000654,0.5592745730089811,0.38350256434901553,0.2982797722714565
767,It's Wednesday!,C'est mercredi !,C'est mercredi!,9.291879812217675e-232,0.3032653298563167,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308
768,I've had a few days off.,J'ai eu quelques jours de repos.,J'ai eu quelques jours de congé.,0.7598356856515925,0.8333333333333334,0.8,0.75,0.6666666666666666
769,They have been fun.,C'était cool.,Ils ont été amusants.,0,0,0,0,0
770,Last weekend I went to the Nottingham Beer and Cider festival.,Le week-end dernier je suis allé à la fête de la bière et du cidre de Nottingham.,"Le week-end dernier, je suis allé au festival Nottingham Beer and Cider.",2.6288112562366875e-78,0.27468359591685154,0.17979289914557553,0.06592406302004437,1.4668590927248608e-308
771,It was messy.,C'était bordélique.,C'était merdique.,1.5319719891192393e-231,0.5,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
772,"I managed to sample 19 different ales, with Wobbly Weasel being a personal favourite.","J'ai réussi à déguster 19 bières différentes, Wobbly Weasel étant une de mes préférées.","J'ai réussi à échantillonner 19 ales différentes, avec Wobbly Weasel étant un favori personnel.",5.053216933905455e-78,0.5714285714285714,0.30769230769230765,0.16666666666666669,2.2250738585072626e-308
773,"I was pleasantly surprised by the mix of people there, it wasn't just CAMRA nerds (not to be confused with camera nerds of course).","J'ai été agréablement surpris par le mélange de gens là-bas, il n'y avait pas que des fanatiques de CAMRA (à ne pas confondre avec les fanatiques de la caméra).","J'ai été agréablement surpris par le mélange de gens là-bas, ce n'était pas seulement des nerds de CAMRA (à ne pas confondre avec des nerds de caméra bien sûr).",0.5237705041286053,0.6896551724137931,0.5357142857142857,0.48148148148148145,0.4230769230769231
774,The drive back on Sunday was painful.,Conduire sur le retour dimanche c'était vraiment dur.,Le retour le dimanche était douloureux.,1.0977058971259433e-231,0.35826565528689464,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308
775,Monday night we went round to my mates grandad's for a game of 9 card brag.,Lundi soir on est allé chez le grand-père d'un pote pour jouer au nine card brag.,"Lundi soir, nous sommes allés chez mon grand-père pour un match de 9 brag de cartes.",1.2882297539194154e-231,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
776,Some serious beginners luck saw me walk away with a decent couple of pots.,Grâce à une vraie chance de débutant j'ai pu repartir avec plusieurs mises décentes.,Des débutants sérieux m'ont vu partir avec un bon couple de pots.,9.853445011990208e-232,0.141080287481769,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308
777,I hope if I make it to 95 I'm as switched on as he is.,J'espère que si j'arrive à 95 ans je serai aussi vif que lui.,"J'espère que si j'arrive à 95, je suis aussi excité que lui.",0.3572281085191041,0.6900333109719925,0.41820200664969237,0.276013324388797,0.20445431436207184
778,Last night I went to a fancy cocktail bar in Farringdon.,Hier soir je suis allé à un bar à cocktails chic à Farringdon.,"Hier soir, je suis allé dans un bar à cocktails à Farringdon.",0.32279203460361755,0.7667036788577695,0.5018424079796309,0.276013324388797,0.10222715718103591
779,One of my drinks was served with a rasher of bacon on top.,Une de mes boissons est arrivée avec une tranche de lard dessus.,Une de mes boissons a été servie avec une éruption de bacon sur le dessus.,0.2102369368326755,0.5333333333333333,0.2857142857142857,0.15384615384615385,0.08333333333333333
780,I admire M.,J'admire M.,J'admire M.,1.491668146240062e-154,1.0,1.0,2.2250738585072626e-308,2.2250738585072626e-308
781,"Read a little Buddha and you will understand to what extent you are making a mistake, dear Christian.","Lisez un peu Bouddha et vous comprendrez à quel point vous faites erreur, cher Christian.","Lisez un petit Bouddha et vous comprendrez dans quelle mesure vous faites une erreur, cher chrétien.",0.22894156860669912,0.625,0.4,0.14285714285714285,0.07692307692307693
782,"Having said that, without wishing to annoy you, I believe that you are moving a little away from the subject.","Cela dit, sans vouloir vous contrarier, je crois que vous vous éloignez un peu du sujet.","Cela dit, sans vouloir vous ennuyer, je crois que vous vous éloignez un peu du sujet.",0.8153551038173115,0.9375,0.8666666666666667,0.7857142857142857,0.6923076923076923
783,"This famous totality, it prohibits searches for jihadists at the exit of mosques.","Cette fameuse totalité, elle interdit les quêtes pour les djihâdistes à la sortie des mosquées.","Cette célèbre totalité, elle interdit les recherches de djihadistes à la sortie des mosquées.",0.4257110866884422,0.6650448426457306,0.5013414967637045,0.3879428248766762,0.2539262126465517
784,It signals without delay trafficking in arms.,Elle signale sans tarder les trafics d'armes.,Il signale sans délai le trafic d'armes.,7.711523862191631e-155,0.42857142857142855,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308
785,"One either has large open eyes like Meddeb and Taïa or Boubaker, or one has large closed eyes.",Soit on a les yeux grands ouverts comme Meddeb et Taïa ou Boubaker soit on a les yeux grands fermés.,"L'un a de grands yeux ouverts comme Meddeb et Taïa ou Boubaker, ou l'autre a de grands yeux fermés.",0.28708949003242024,0.6491306968533518,0.2635359666712326,0.22323046588622053,0.17788677750308196
786,A choice must be made.,Il faut choisir.,Il faut faire un choix.,8.38826642100846e-155,0.4,0.25,2.2250738585072626e-308,2.2250738585072626e-308
787,It is not by keeping one's eyes closed that one steps into the light.,Ce n'est pas en gardant les yeux fermés qu'on accède a la lumière.,Ce n'est pas en gardant les yeux fermés qu'on entre dans la lumière.,0.7016035864257111,0.8461538461538461,0.75,0.6363636363636364,0.6
788,"Excuse me, dear Christian, but once again, you make a monumental misinterpretation: all the authorities, organizations or representative associations, Muslim or not, have formally condemned El and his crimes, the French, Muslims or not, have noting to add to these official unanimous condemnations.","Pardonnez-moi, cher Christian, mais encore une fois, vous faites un contre-sens monumental : la totalité des autorités, organisations ou associations représentatives, musulmanes ou non, ayant formellement condamné l'EI et ses crimes, les français, musulmans ou non, n'ont rien à ajouter à ces condamnations officielles unanimes.","Excusez-moi, cher chrétien, mais encore une fois, vous faites une mauvaise interprétation monumentale: toutes les autorités, organisations ou associations représentatives, musulmanes ou non, ont formellement condamné El et ses crimes, français, musulmans ou non, ont noté d'ajouter à ces condamnations officielles à l'unanimité.",0.40342964704682704,0.6659675309627364,0.47727673052329445,0.3492268759926545,0.23863836526164722
789,He who does not say a word consents.,Qui ne dit mot consent.,Celui qui ne dit pas un mot consent.,9.170599044431425e-155,0.5,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308
790,"The problem is that people like you see them first of all as Muslims, Arabs or Africans.","Le problème, c'est que des gens comme vous les voient d'abord comme des musulmans, des arabes ou des africains.","Le problème, c'est que les gens comme vous les voient avant tout comme des musulmans, des Arabes ou des Africains.",0.4464617303464354,0.75,0.5789473684210527,0.3888888888888889,0.23529411764705885
791,Not as French.,Pas comme des français.,Pas en français.,1.1795617510369435e-231,0.47768754038252614,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308
792,"Unfortunately, dear Kentoc'h Mervel, the doubt exists for everyone.","Malheureusement, cher Kentoc'h Mervel, le doute existe pour tout le monde.","Malheureusement, cher Kentoc'h Mervel, le doute existe pour tout le monde.",1.0,1.0,1.0,1.0,1.0
793,"As I have said thousands of times, some have doubts about the approval by French Jews of the Israeli massacres in Gaza, but it would be stupid and indecent to accuse them a priori and to demand that they publicly demonstrate in order to prove to the rest of the French society that they are wrong to doubt them.","Comme je l'ai dit mille fois, certains doutent de l'approbation par les français juifs des massacres israéliens à Gaza, mais il serait stupide et indécent de les en accuser a priori et d'exiger qu'ils manifestent publiquement pour prouver au reste de la société française qu'elle a tort d'en douter.","Comme je l'ai dit des milliers de fois, certains ont des doutes quant à l'approbation par les Juifs français des massacres israéliens à Gaza, mais il serait stupide et indécent de les accuser a priori et d'exiger qu'ils démontrent publiquement pour prouver au reste de la société française qu'ils ont tort de douter d'eux.",0.5346100701824216,0.7407407407407407,0.5849056603773585,0.4807692307692308,0.39215686274509803
794,"This principle is, to my mind, the denial of the republic and can only contribute towards crumbling French society.",Ce principe est à mes yeux la négation de la république et ne peut que contribuer à déliter la société française.,"Ce principe est, à mon sens, le déni de la république et ne peut que contribuer à l'effondrement de la société française.",0.4608662469973654,0.6818181818181818,0.5238095238095238,0.4,0.3157894736842105
795,"If there is no doubt, one might as well say it.","SI il n'y a pas de doute, autant le dire .","S'il n'y a pas de doute, autant le dire.",0.5813189627146943,0.622795757824184,0.6005530521876059,0.57195528779772,0.5338249352778719
796,"He who does not say a word consents, but consents to what?","Qui ne dit mot consent, mais consent à quoi ?","Celui qui ne dit pas un mot consent, mais consent à quoi?",0.3646285861936467,0.5833333333333334,0.45454545454545453,0.3,0.2222222222222222
797,Consents to closeness to El or condemnation of El.,Consent à une proximité avec EI ou à la condamnation d'EI.,Consentement à la proximité d'El ou condamnation d'El.,5.60411810495621e-155,0.42955579924435766,0.0981841826844246,1.5292694074701025e-308,1.5292694074701025e-308
798,"Silence is very useful, it is the principal weapon of those who wish to try to please everyone.","Le silence est bien pratique, c'est l'arme principale de ceux qui veulent ménager la chèvre et le choux.","Le silence est très utile, c'est l'arme principale de ceux qui veulent essayer de plaire à tout le monde.",0.388172465412544,0.5789473684210527,0.4444444444444444,0.35294117647058826,0.25
799,Your position is intellectually honest but pragmatically indefensible.,Votre position est intellectuellement honnête mais pragmatiquement intenable.,Votre position est intellectuellement honnête mais pragmatiquement indéfendable.,0.8408964152537145,0.875,0.8571428571428571,0.8333333333333334,0.8
800,Alex Salmond has predicted Scotland could “exact revenge” on the Westminster parties at the ballot box because a huge gap has opened up between their proposals for devolution and what they promised on the eve of the independence referendum.,"Alex Salmond a prédit que l'Ecosse pourrait, lors des élections, « se venger » des partis représentés à Westminster parce qu'un énorme fossé s'est creusé entre leurs propositions de décentralisation et ce qu'ils ont promis à la veille du référendum sur l'indépendance.",Alex Salmond a prédit que l'Écosse pourrait se venger exactement des partis de Westminster à l'urne parce qu'un énorme fossé s'est creusé entre leurs propositions de décentralisation et ce qu'ils avaient promis à la veille du référendum d'indépendance.,0.5380311924798619,0.7342820108900009,0.5838406224338979,0.4750462471886923,0.4114686291438899
801,Cameron must be petrified at the thought of losing all those Westminster seats...,Cameron doit être pétrifié à l'idée de perdre tous ces sièges à Westminster...,Cameron doit être pétrifié à l'idée de perdre tous ces sièges de Westminster...,0.842362674378975,0.9230769230769231,0.8333333333333334,0.8181818181818182,0.8
802,Cameron must be laughing his arse off.,Cameron doit se tordre de rire.,Cameron doit rire de son cul.,8.38826642100846e-155,0.5,0.2,2.2250738585072626e-308,2.2250738585072626e-308
803,What kind of threat is that?,C'est quoi ces menaces ?,Qu'est-ce que c'est que cette menace?,0,0,0,0,0
804,The Tories don't give a shit about Scotland as they have no power base there.,Les Conservateurs se foutent complètement de l'Ecosse vu qu'ils n'y ont aucune assise.,"Les conservateurs s'en foutent de l'Écosse, car ils n'ont pas de base de pouvoir là-bas.",1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
